id,conversation_id,event_type,payload,confidence,created_at,workflow_step,event_status
418,session-1766038236531,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":[""halloeen standard""],""isContextLocked"":false,""targetRestaurant"":""Klaps Burgers""}},""intent"":""create_order"",""timestamp"":""2025-12-18T06:11:54.078Z""}",,2025-12-18 06:11:54.078+00,create_order,success
419,session-1766038236531,request_received,"{""text"":""Pokaż trzy restauracje w Piekarach""}",,2025-12-18 06:19:06.76+00,request_received,success
420,session-1766038236531,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 06:19:07.015+00,1,success
421,session-1766038236531,response_sent,"{""meta"":{""count"":9,""location"":""Piekary""},""reply"":""Oto 9 restauracji w lokalizacji Piekary:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T06:19:07.184Z""}",,2025-12-18 06:19:07.184+00,1,success
422,session-1766038236531,request_received,"{""text"":""wybieram restauracje Stara Kamienica""}",,2025-12-18 06:19:16.674+00,request_received,success
423,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Wybrałaś restaurację Stara Kamienica przy ul. Bytomska 61 w Piekarach Śląskich. Jakie danie chciałabyś zamówić lub czy chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":1779,""nluMs"":475,""ttsMs"":0,""totalMs"":2430},""fallback"":false,""confidence"":0.6}",,2025-12-18 06:19:18.932+00,,success
424,session-1766038236531,intent_resolved,"{""reply"":""Wybrałaś restaurację Stara Kamienica przy ul. Bytomska 61 w Piekarach Śląskich. Jakie danie chciałabyś zamówić lub czy chcesz zobaczyć menu?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 06:19:18.932+00,select_restaurant,success
425,session-1766038236531,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":null}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T06:19:19.105Z""}",,2025-12-18 06:19:19.105+00,select_restaurant,success
426,session-1766038236531,request_received,"{""text"":""wybieram Stara Kamienica""}",,2025-12-18 06:19:47.401+00,request_received,success
427,session-1766038236531,intent_resolved,"{""reply"":""Wybrano Restauracja Stara Kamienica. W menu m.in.: Filet z kurczaka po hawajsku za 19 zł, Filet z kurczaka tradycyjny za 15 zł, Fondant czekoladowy z lodami za 22 zł, Grillowany filet z kurczaka za 15 zł, Gulasz wieprzowy po węgiersku za 23 zł, Jajecznica z 2 szt. jaj za 11 zł. Co zamawiasz?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 06:19:52.744+00,select_restaurant,success
428,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null,""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Wybrano Restauracja Stara Kamienica. W menu m.in.: Filet z kurczaka po hawajsku za 19 zł, Filet z kurczaka tradycyjny za 15 zł, Fondant czekoladowy z lodami za 22 zł, Grillowany filet z kurczaka za 15 zł, Gulasz wieprzowy po węgiersku za 23 zł, Jajecznica z 2 szt. jaj za 11 zł. Co zamawiasz?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":4342,""nluMs"":1183,""ttsMs"":0,""totalMs"":5436},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:19:52.744+00,,success
429,session-1766038236531,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":{""id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd"",""name"":""Restauracja Stara Kamienica""}}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T06:19:52.849Z""}",,2025-12-18 06:19:52.849+00,select_restaurant,success
430,session-1766038236531,request_received,"{""text"":""Pokaż menu stare Kamienica""}",,2025-12-18 06:20:08.784+00,request_received,success
431,session-1766038236531,intent_resolved,"{""reply"":""Oto menu Restauracji Stara Kamienica:\n\n1. **Filet z kurczaka po hawajsku** - 19 zł\n   Opis: Filet, ananas, ser, sos, ziemniaki, surówka\n\n2. **Filet z kurczaka tradycyjny (panierowany)** - 15 zł\n   Opis: Filet drobiowy panierowany, ziemniaki, surówka\n\n3. **Fondant czekoladowy z lodami i bitą śmietaną** - 22 zł\n   Opis: Fondant czekoladowy, lody, bita śmietana\n\n4. **Grillowany filet z kurczaka** - 15 zł\n   Opis: Grillowany filet, ziemniaki, surówka\n\n5. **Gulasz wieprzowy po węgiersku** - 23 zł\n   Opis: Gulasz, ziemniaki, zestaw surówek\n\n6. **Jajecznica z 2 szt. jaj** - 11 zł\n   Opis: Jajecznica, pieczywo\n\nJeśli chcesz zamówić jakieś danie, daj mi znać!"",""intent"":""menu_request"",""source"":""llm"",""confidence"":0.9}",,2025-12-18 06:20:20.452+00,show_menu,success
432,session-1766038236531,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""1fc1e782-bac6-47b2-978a-f6f2b38000cd""},""reply"":""Oto menu Restauracji Stara Kamienica:\n\n1. **Filet z kurczaka po hawajsku** - 19 zł\n   Opis: Filet, ananas, ser, sos, ziemniaki, surówka\n\n2. **Filet z kurczaka tradycyjny (panierowany)** - 15 zł\n   Opis: Filet drobiowy panierowany, ziemniaki, surówka\n\n3. **Fondant czekoladowy z lodami i bitą śmietaną** - 22 zł\n   Opis: Fondant czekoladowy, lody, bita śmietana\n\n4. **Grillowany filet z kurczaka** - 15 zł\n   Opis: Grillowany filet, ziemniaki, surówka\n\n5. **Gulasz wieprzowy po węgiersku** - 23 zł\n   Opis: Gulasz, ziemniaki, zestaw surówek\n\n6. **Jajecznica z 2 szt. jaj** - 11 zł\n   Opis: Jajecznica, pieczywo\n\nJeśli chcesz zamówić jakieś danie, daj mi znać!"",""intent"":""menu_request"",""timings"":{""dbMs"":8992,""nluMs"":2672,""ttsMs"":0,""totalMs"":11772},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:20:20.452+00,,success
433,session-1766038236531,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T06:20:20.625Z""}",,2025-12-18 06:20:20.625+00,show_menu,success
434,session-1766038236531,request_received,"{""text"":""filet z kurczaka po hawajsku""}",,2025-12-18 06:20:32.234+00,request_received,success
435,session-1766038236531,intent_resolved,"{""reply"":""Rozumiem, chcesz zamówić 1x filet z kurczaka po hawajsku. Razem z twoimi innymi pozycjami, 1x Hawajska i 1x Pollo, łącznie to 66 zł. Czy dodać to do koszyka?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:20:37.877+00,create_order,success
436,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Rozumiem, chcesz zamówić 1x filet z kurczaka po hawajsku. Razem z twoimi innymi pozycjami, 1x Hawajska i 1x Pollo, łącznie to 66 zł. Czy dodać to do koszyka?"",""intent"":""create_order"",""timings"":{""dbMs"":5104,""nluMs"":537,""ttsMs"":0,""totalMs"":5845},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:20:37.877+00,,success
437,session-1766038236531,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":[""filet z kurczaka po haajsk""],""isContextLocked"":false,""targetRestaurant"":""Restauracja Stara Kamienica""}},""intent"":""create_order"",""timestamp"":""2025-12-18T06:20:38.040Z""}",,2025-12-18 06:20:38.04+00,create_order,success
438,session-1766038236531,request_received,"{""text"":""Poleć Czym jest miejsce w Piekarach Śląskich""}",,2025-12-18 06:24:50.049+00,request_received,success
439,session-1766038236531,intent_resolved,"{""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 06:24:50.173+00,1,success
440,session-1766038236531,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Znalazłam 9 restauracji w lokalizacji Piekary Śląskie. Czy chcesz zobaczyć konkretne propozycje?"",""intent"":""find_nearby_confirmation"",""timestamp"":""2025-12-18T06:24:50.316Z""}",,2025-12-18 06:24:50.316+00,1,success
441,session-1766038236531,request_received,"{""text"":""gdzie zjem w Piekarach Śląskich""}",,2025-12-18 06:24:55.766+00,request_received,success
442,session-1766038236531,intent_resolved,"{""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""source"":""geo_context"",""confidence"":0.95}",,2025-12-18 06:24:55.768+00,1,success
443,session-1766038236531,response_sent,"{""meta"":{""count"":9,""location"":""Piekary Śląskie""},""reply"":""Oto 9 restauracji w lokalizacji Piekary Śląskie:"",""intent"":""find_nearby"",""timestamp"":""2025-12-18T06:24:56.036Z""}",,2025-12-18 06:24:56.036+00,1,success
444,session-1766038236531,request_received,"{""text"":""wybieram restauracje Stara Kamienica""}",,2025-12-18 06:25:04.998+00,request_received,success
445,session-1766038236531,request_received,"{""text"":""wybieram Monte Carlo""}",,2025-12-18 06:25:36.104+00,request_received,success
446,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null,""restaurant_id"":""83566974-1017-4408-90ee-2571ccc06978""},""reply"":""Wybrano Pizzerię Monte Carlo. W menu m.in.: Brownie za 14 zł, Capricciosa za 33 zł, Diavola za 34 zł, Hawajska za 32 zł, Lody waniliowe z sosem karmelowym za 13 zł oraz Margherita za 28 zł. Co zamawiasz?"",""intent"":""select_restaurant"",""timings"":{""dbMs"":2501,""nluMs"":537,""ttsMs"":0,""totalMs"":3098},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:25:39.026+00,,success
447,session-1766038236531,intent_resolved,"{""reply"":""Wybrano Pizzerię Monte Carlo. W menu m.in.: Brownie za 14 zł, Capricciosa za 33 zł, Diavola za 34 zł, Hawajska za 32 zł, Lody waniliowe z sosem karmelowym za 13 zł oraz Margherita za 28 zł. Co zamawiasz?"",""intent"":""select_restaurant"",""source"":""classic"",""confidence"":1}",,2025-12-18 06:25:39.026+00,select_restaurant,success
448,session-1766038236531,response_sent,"{""meta"":{""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":true,""targetRestaurant"":{""id"":""83566974-1017-4408-90ee-2571ccc06978"",""name"":""Pizzeria Monte Carlo""}}},""intent"":""select_restaurant"",""timestamp"":""2025-12-18T06:25:39.183Z""}",,2025-12-18 06:25:39.183+00,select_restaurant,success
449,session-1766038236531,request_received,"{""text"":""Pokaż menu Monte Carlo""}",,2025-12-18 06:25:48.919+00,request_received,success
450,session-1766038236531,intent_resolved,"{""reply"":""W Pizzerii Monte Carlo dostępne m.in.: Brownie (14.00 zł), Capricciosa (33.00 zł), Diavola (34.00 zł), Hawajska (32.00 zł), Margherita (28.00 zł) oraz Panna Cotta (15.00 zł). Co chciałbyś zamówić?"",""intent"":""menu_request"",""source"":""llm"",""confidence"":0.9}",,2025-12-18 06:25:54.548+00,show_menu,success
451,session-1766038236531,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""restaurant_id"":""83566974-1017-4408-90ee-2571ccc06978""},""reply"":""W Pizzerii Monte Carlo dostępne m.in.: Brownie (14.00 zł), Capricciosa (33.00 zł), Diavola (34.00 zł), Hawajska (32.00 zł), Margherita (28.00 zł) oraz Panna Cotta (15.00 zł). Co chciałbyś zamówić?"",""intent"":""menu_request"",""timings"":{""dbMs"":3548,""nluMs"":2247,""ttsMs"":0,""totalMs"":5809},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:25:54.548+00,,success
452,session-1766038236531,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""User provided a specific restaurant name → selecting restaurant."",""searchMenu"":true,""completeOrder"":false,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":null,""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Pizzeria Monte Carlo""}},""intent"":""menu_request"",""timestamp"":""2025-12-18T06:25:54.786Z""}",,2025-12-18 06:25:54.786+00,show_menu,success
453,session-1766038236531,request_received,"{""text"":""Zamawiam pizzę hawajską""}",,2025-12-18 06:26:08.792+00,request_received,success
454,session-1766038236531,intent_resolved,"{""reply"":""Rozumiem: 1x Hawajska za 32 zł. Czy dodać do koszyka?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:26:11.99+00,create_order,success
455,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Rozumiem: 1x Hawajska za 32 zł. Czy dodać do koszyka?"",""intent"":""create_order"",""timings"":{""dbMs"":2734,""nluMs"":461,""ttsMs"":0,""totalMs"":3366},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:26:11.989+00,,success
456,session-1766038236531,response_sent,"{""meta"":{""llm_refinement"":{""action"":""order"",""quantity"":1,""targetItems"":[""pizza haajska""],""isContextLocked"":false,""targetRestaurant"":""Pizzeria Monte Carlo""}},""intent"":""create_order"",""timestamp"":""2025-12-18T06:26:12.090Z""}",,2025-12-18 06:26:12.09+00,create_order,success
457,session-1766038236531,request_received,"{""text"":""czy dodać do kosz""}",,2025-12-18 06:26:19.152+00,request_received,success
458,session-1766038236531,response_sent,"{""meta"":{""reasoning"":null},""reply"":""Dodaję do koszyka. Chcesz może zobaczyć menu Pizzerii Monte Carlo? Dodano do koszyka. Razem 32.00 zł."",""intent"":""confirm_order"",""timings"":{""dbMs"":2343,""nluMs"":622,""ttsMs"":0,""totalMs"":3128},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:26:22.118+00,,success
459,session-1766038236531,intent_resolved,"{""reply"":""Dodaję do koszyka. Chcesz może zobaczyć menu Pizzerii Monte Carlo? Dodano do koszyka. Razem 32.00 zł."",""intent"":""confirm_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:26:22.118+00,confirm_order,success
460,session-1766038236531,response_sent,"{""meta"":{""cart"":{""items"":[{""id"":""2346a6d2-4f63-4c47-b217-f752cfa02a9b"",""qty"":1,""name"":""Hawajska"",""price_pln"":32,""restaurant_name"":{}}],""total"":32},""addedToCart"":true,""parsed_order"":{""items"":[{""id"":""2346a6d2-4f63-4c47-b217-f752cfa02a9b"",""name"":""Hawajska"",""price"":32,""quantity"":1}],""total"":32},""llm_refinement"":{""action"":""give_up"",""quantity"":null,""targetItems"":null,""isContextLocked"":false,""targetRestaurant"":""Pizzeria Monte Carlo""}},""intent"":""confirm_order"",""timestamp"":""2025-12-18T06:26:22.260Z""}",,2025-12-18 06:26:22.26+00,confirm_order,success
461,session-1766038236531,request_received,"{""text"":""tak dodaj do koszyka""}",,2025-12-18 06:26:32.69+00,request_received,success
462,session-1766038236531,intent_resolved,"{""reply"":""Dodaję do koszyka z Pizzerii Monte Carlo. Oto dostępne dania: \n\n- **Margherita**: Sos pomidorowy, ser mozzarella, bazylia - 28 zł.\n- **Capricciosa**: Sos pomidorowy, ser mozzarella, szynka, pieczarki - 33 zł.\n- **Hawajska**: Sos pomidorowy, ser mozzarella, szynka, ananas - 32 zł.\n- **Diavola**: Sos pomidorowy, ser mozzarella, pikantne salami, papryczki jalapeño - 34 zł.\n- **Brownie**: Czekoladowe ciasto z orzechami włoskimi - 14 zł.\n- **Panna Cotta**: Z musem truskawkowym - 15 zł.\n\nJakie danie chcesz dodać?"",""intent"":""create_order"",""source"":""classic"",""confidence"":0.85}",,2025-12-18 06:26:39.628+00,create_order,success
463,session-1766038236531,response_sent,"{""meta"":{""reasoning"":{""reasoning"":""Wybrano 'completeOrder' ponieważ użytkownik wyraził chęć dodania pozycji do koszyka, co wskazuje na gotowość do finalizacji zamówienia."",""searchMenu"":false,""completeOrder"":true,""askClarification"":false,""searchRestaurants"":false}},""reply"":""Dodaję do koszyka z Pizzerii Monte Carlo. Oto dostępne dania: \n\n- **Margherita**: Sos pomidorowy, ser mozzarella, bazylia - 28 zł.\n- **Capricciosa**: Sos pomidorowy, ser mozzarella, szynka, pieczarki - 33 zł.\n- **Hawajska**: Sos pomidorowy, ser mozzarella, szynka, ananas - 32 zł.\n- **Diavola**: Sos pomidorowy, ser mozzarella, pikantne salami, papryczki jalapeño - 34 zł.\n- **Brownie**: Czekoladowe ciasto z orzechami włoskimi - 14 zł.\n- **Panna Cotta**: Z musem truskawkowym - 15 zł.\n\nJakie danie chcesz dodać?"",""intent"":""create_order"",""timings"":{""dbMs"":6933,""nluMs"":1,""ttsMs"":0,""totalMs"":7030},""fallback"":false,""confidence"":0.9}",,2025-12-18 06:26:39.628+00,,success
464,session-1766038236531,response_sent,"{""meta"":{""llm_reasoning"":{""reasoning"":""Wybrano 'completeOrder' ponieważ użytkownik wyraził chęć dodania pozycji do koszyka, co wskazuje na gotowość do finalizacji zamówienia."",""searchMenu"":false,""completeOrder"":true,""askClarification"":false,""searchRestaurants"":false},""llm_refinement"":{""action"":""add_to_cart"",""quantity"":1,""targetItems"":[""Hawajska""],""isContextLocked"":false,""targetRestaurant"":""Pizzeria Monte Carlo""}},""intent"":""create_order"",""timestamp"":""2025-12-18T06:26:40.193Z""}",,2025-12-18 06:26:40.193+00,create_order,success
